day,proc,window,W,start,N,n_mle,beta_mle,mu_mle,n_bayes,n_map,n_sd,n_lo,n_hi,sd_logbeta,ll_exp,n_soe,m_soe,ll_soe,gamma_min_soe
20140401,P,10min,600.0,10800.0,127,0.5158686207169396,1787.7042221168686,0.10247447657303367,0.5146674861868016,0.5148897620010976,0.061065133702029054,0.41371873232722,0.6148550111153634,0.191349549725887,156.5219302741616,0.7777244493321329,0.22719507586225635,213.64915174126583,0.00999999954597134
20140401,P,10min,600.0,11400.0,57,0.6480238916272303,312.2004752098806,0.03343772890888848,0.6203035973697799,0.6246672152946199,0.0910635457534858,0.46300507689782505,0.7626136581946559,0.1805333146081871,59.15104668675694,0.8538020508311349,3.2350200475248716,69.22150532878408,0.008898100176780329
20140401,P,10min,600.0,12000.0,95,0.5223657351157902,1077.721107635892,0.07562542410966272,0.5201438572848314,0.520544445504576,0.06976517465522926,0.4045307699618423,0.6343838187183278,0.17316819114908547,70.562633254418,0.7918451545104479,0.24371790553540815,118.01706106750694,0.009999999514881125
20140401,P,10min,600.0,12600.0,78,0.4934056424502243,1609.7258825435338,0.06585726298781185,0.49415485266102954,0.4940213830640473,0.074702133269921,0.37130175853855635,0.6174656735110724,0.23728373506875053,43.735627703218896,0.6634832098314084,9.281907593386252,54.67622366124264,0.008458415998670752
20140401,P,10min,600.0,13200.0,114,0.6229607013329188,1426.5044792008234,0.07163749869038664,0.6105223525405705,0.6127262193108568,0.06827975621688409,0.49438101258325023,0.719109665485465,0.1362946156091559,218.38576270457722,0.8584510669603284,1.4244543037539479,243.55256805287024,0.009999999218571053
20140401,P,10min,600.0,13800.0,136,0.49960312285614816,2575.1022045917366,0.11342325189176362,0.49963034363001735,0.4996252779282127,0.058134650197667295,0.40390494596618753,0.595373084563454,0.12839884211600744,165.0432611279026,0.8394204123502279,3.206569096605997,176.08981365784126,0.009999999234315809
20140401,P,10min,600.0,14400.0,77,0.5323785858450579,1782.5370082953666,0.060011407228365225,0.5284738799013602,0.5291607377531996,0.07662060415728689,0.4010547492479861,0.6535370150568581,0.17024682801022162,77.97411322490086,0.846050449986712,19.27696655633141,89.64245727498738,0.004944513672172412
20140401,P,10min,600.0,15000.0,60,0.6165450799737036,1463.9381616803523,0.03834549250547387,0.5966647012037084,0.5998962802632098,0.0883855103911413,0.4456064236814642,0.7366258940200313,0.19141380109226347,106.78581824136194,0.9143833891809063,19.17678607129011,123.4878561978235,0.0032825118307706546
20140401,P,10min,600.0,15600.0,54,0.7030794939450165,583.518484605202,0.026722846353389885,0.659735793823042,0.6661678774797429,0.09377534388806227,0.494725665442794,0.8026444724316741,0.18190523496287714,107.71510013034117,0.8249851816053466,0.8690247411169658,126.16858142431317,0.00999999940139159
20140401,P,10min,600.0,16200.0,133,0.5257569187994028,1468.9301520449815,0.10512388012106356,0.5238715779775335,0.5242210950596952,0.059997395062029446,0.4244689410682409,0.6220773510359946,0.1370960914022813,151.6736811597287,0.8492967708374011,9.226223110538175,214.57251791938438,0.006662890729773114
20140401,P,10min,600.0,16800.0,180,0.5353405347904475,1304.1812987368603,0.1393979480919202,0.5333450045817101,0.5337212504352307,0.05270084055620218,0.4459350006801647,0.6194675689573607,0.1348313672428376,248.87586560441207,0.8211406391030263,1.1836858497210612,312.10312772142584,0.00999999940604217
20140401,P,10min,600.0,17400.0,74,0.5134176513015958,2555.5471620133294,0.06001181501874734,0.5117918107742341,0.5120784425168955,0.0770041128830391,0.3844178305437033,0.6381825846612521,0.17286300923459563,70.01993054113689,0.9706288004691366,27.50648040694911,91.49512254592285,0.0009913910394203842
20140401,P,10min,600.0,18000.0,58,0.6722532249503095,2019.7314910142065,0.03168217858747932,0.6391429091562134,0.6442744490676924,0.09094253850559633,0.4808404099688005,0.779818068786233,0.17570846913258878,142.18098075537594,0.8731035480181842,15.306446611462366,151.54165221172627,0.004871260335695496
20140401,P,10min,600.0,18600.0,82,0.5608216458522152,1622.9122729196033,0.06002104987605636,0.5535371223409284,0.5548136666504129,0.07589348349492671,0.4263313443476559,0.676364429651573,0.15323227588462732,93.87729200602786,0.8310758494090423,2.4164783881864578,111.89293630494502,0.009999999318051227
20140401,P,10min,600.0,19200.0,126,0.586649972398368,1577.982503067282,0.0868035044743313,0.5791925233153613,0.5805461228355782,0.06403901224214881,0.4714427517851683,0.682304963788971,0.12762250707574505,218.09022208941363,0.8100933180588885,0.9058414086664607,241.86257364705028,0.009999999450225193
20140401,P,10min,600.0,19800.0,94,0.616948070924053,2597.975697069142,0.060011465881538995,0.6031629362172037,0.6055584664623378,0.07380659893386271,0.47757307292862905,0.7205372944363212,0.15589702898309268,212.680526527172,0.7090950022789446,2.0308138177136956,224.18126823280397,0.00999999963638652
20140401,P,10min,600.0,20400.0,81,0.5658012839601668,1497.5361011800808,0.058616824239431674,0.5577404284353928,0.5591470030677104,0.07662415737019546,0.4291113668531995,0.6815446607313799,0.1692003965191715,105.46121897286247,0.7614956633744235,0.9982026967694652,115.83735367662484,0.00999999956596926
20140401,P,10min,600.0,21000.0,69,0.5796317877839519,2184.1636353214435,0.04834233940789382,0.5682311783935974,0.5701670665293328,0.08233373787611384,0.4292909979024614,0.7005272981316651,0.16540774505840253,97.76601188049483,0.7065820329870686,0.035226586622399386,107.47190938239359,0.009999999658938864
20140401,P,10min,600.0,21600.0,57,0.5434799263214053,1996.3436855904736,0.043369408221576276,0.5365876247979351,0.5377453744399313,0.08735314097710346,0.39064533082479075,0.6785549803039157,0.18879547056242832,56.063214108201166,0.6735094238780338,0.05996527587359244,70.3566696905225,0.00999999969312131
20140401,P,10min,600.0,22200.0,175,0.7188403117833901,1553.9913209720332,0.08200491300117746,0.6997974589903776,0.7031625466363921,0.059255892109211075,0.5967657979961335,0.7913033412133137,0.1140016815120951,567.5193385622297,0.9416559536374852,6.823837537221108,603.9005334773282,0.004940600360971874
20140401,P,10min,600.0,22800.0,120,0.615111836406108,1600.621664785776,0.07697763376564651,0.6041477524719938,0.6061073525051717,0.06653763807573969,0.4912808668051254,0.7102991746654007,0.13450784777288402,235.71397430844092,0.8191719407000615,1.2359136954378547,260.7231540079223,0.009999999410291427
20140401,P,10min,600.0,23400.0,54,0.4814329120790487,2847.1022010514716,0.046671038372271156,0.4842448031146284,0.4837629921731111,0.08609091648286245,0.3431832277176485,0.6269604104919001,0.1972436445449439,28.1170930135781,0.7745970206018542,2.3418478165334373,32.33522605683853,0.009999999512927257
20140401,P,10min,600.0,24000.0,67,0.42761008009707696,1512.3297973176693,0.06391687419124269,0.4361818308963591,0.4346502927998481,0.07595953654106058,0.3136973435774691,0.5639195018048913,0.2807806645282895,-10.54316336008246,0.8159704826675288,20.291392235799492,20.98843730919741,0.005275991870532563
20140401,P,10min,600.0,24600.0,134,0.6294186911709282,1901.2353572974855,0.08276317943263883,0.6178026910122596,0.6198866499531976,0.06415964509424592,0.5086657081115123,0.7197996402284538,0.16362181702721298,318.02443251648464,0.7822877446080769,0.7267230673283547,328.1511414714681,0.009999999526714796
20140401,P,10min,600.0,25200.0,38,0.4471687637782321,2805.393237429871,0.03501264261468334,0.4574183287675981,0.45573400896917315,0.09721428634214618,0.300089896848879,0.6205332721062126,0.23820990194071506,-3.430855687343886,0.5738884790153201,1.1737238616031824,-5.21328853497587,0.009999999761044253
20140401,P,10min,600.0,25800.0,160,0.6393665624395437,1518.1987588934592,0.09616888986260258,0.6285013356280792,0.6304763621490295,0.059541641637194706,0.5271717560992841,0.7230672827858756,0.14314083662154448,382.2753644318668,0.8638048247559131,0.6326415320001664,430.3725703612486,0.009999999231728065
20140401,P,10min,600.0,26400.0,72,0.6310991319632603,280.0401100518558,0.0442681097554666,0.6110376934602424,0.6143576217958321,0.08323895031279745,0.46835609069630807,0.7423231785629786,0.20667759436120126,54.579306139386944,0.7635666267984051,0.4569948578189049,99.29727468548444,0.009999999570423428
20140401,P,10min,600.0,27000.0,293,0.5134522548226694,2777.4072982401976,0.23759747550470503,0.5129961658306277,0.513084349798987,0.04103409939833069,0.4453074397934486,0.580383476648339,0.09122528114061282,489.0202516841654,0.8156471002308571,0.2241619265225365,580.8381501036441,0.009999999452115353
20140401,P,10min,600.0,27600.0,184,0.5863619780650328,2090.2117321425553,0.12684882521822394,0.5810979984299318,0.5820815468650103,0.05403309115072635,0.49047683780180173,0.6683530851558854,0.1131168964164142,374.3132733054252,0.857899768416431,1.6936854248927509,409.9385722177657,0.009999999205966743
20140401,P,10min,600.0,28200.0,139,0.467197310095047,2430.3422535532154,0.12343271046282618,0.4692761471548279,0.4688847585132016,0.0559752468163759,0.37777891762094257,0.5621130732431129,0.13248808307953985,117.29056117720731,0.8223716979540374,1.1425925190260164,162.46320278662984,0.00999999940244538
20140401,P,10min,600.0,28800.0,789,0.5932420520478818,1624.0534107301555,0.5348866690152313,0.5918007032456816,0.5920838793903159,0.027260238588028844,0.5464694508732353,0.6361650512228522,0.06426969043351695,2061.8480811369245,0.9357977187471866,1.0695751848615374,2345.7867858559684,0.009999998120415353
20140401,P,10min,600.0,29400.0,219,0.6311529813977277,2324.2753582316727,0.13462914849940766,0.6236407925884063,0.6250435097478996,0.05136698839629215,0.5367345222501912,0.7057474859521641,0.1072485722631614,579.4933494521065,0.7832841643532473,0.1099749840194473,603.1822391181294,0.009999999536273497
20140401,P,10min,600.0,30000.0,109,0.6327687663919446,2156.368981374753,0.06671367502445495,0.6185446429060544,0.62104154478375,0.06988709407253753,0.49927452809418216,0.7292547310091497,0.1331820709525019,260.05814386432615,0.7868714173069672,0.9588231643544938,261.03627173173857,0.009999999511560925
20140401,P,10min,600.0,30600.0,138,0.6600774475644031,2524.419508632771,0.07818219989899158,0.6452488804882233,0.6478855515276725,0.06403389069408726,0.5354386782067819,0.7460249101860024,0.140147603781174,407.60266868770896,0.8883706012927287,10.621991842436534,413.3362979059549,0.005486488268445303
20140401,P,10min,600.0,31200.0,133,0.5971864747069051,884.9568018945665,0.08929033450867463,0.5890045682491287,0.5904902245031441,0.06309142462757403,0.4826032771914225,0.6903165479325721,0.13759271904818504,192.9305674425692,0.9240354844101732,18.55917002417512,229.59301906652559,0.0030854169134465854
20140401,P,10min,600.0,31800.0,112,0.6409310735157412,1681.13673099409,0.06702619377742168,0.6258917352214868,0.6285284198119417,0.06944366870601688,0.5071318032167269,0.7356126877962806,0.1422967880432415,252.15667085662824,0.805947305369888,0.8738256472707997,273.9477739264747,0.009999999463230318
20140401,P,10min,600.0,32400.0,90,0.6554505533608288,2429.847775520635,0.05168248961044815,0.6349665469674017,0.6384314221647527,0.07637753706202342,0.5034164008350926,0.7546298097232894,0.14252116030689874,239.40355224880562,0.9827319331708047,16.04299270697796,246.74237310529398,0.000990092423673563
20140401,P,10min,600.0,33000.0,173,0.495631340504818,2073.5598128432102,0.1454263278863703,0.49586846434205656,0.4958235112975104,0.05187158770928178,0.41054221224864734,0.5813485232654415,0.11979483078507844,205.42209333736616,0.8221284095748351,0.2158361292656593,308.2181486229612,0.009999999432048849
20140401,P,10min,600.0,33600.0,106,0.565931472694615,2515.202735163704,0.07668534903127651,0.5595694463596713,0.5607138632606844,0.06818385891521825,0.4453195168740283,0.6698970949587671,0.1381320827425985,176.48826167042276,0.853349749296924,1.407035818458841,215.87826624242865,0.00999999925044484
20140401,P,10min,600.0,34200.0,160,0.5930552874625578,1839.4022362557612,0.10851850024917438,0.5865223794808071,0.5877293708235578,0.057798148293581465,0.4893189489323881,0.6795934035397901,0.1165165647370413,332.82019444795833,0.8515710360704052,1.1531104889605293,374.20642541487155,0.009999999273514366
20140401,P,10min,600.0,34800.0,41,0.634043304684698,1924.171188649988,0.025007041817658896,0.6027100689715859,0.6073615219258407,0.1021147633008488,0.4266538574534285,0.7627808568824876,0.20823838518844548,73.72728194223876,0.7668207076036,11.372919647936515,74.44968619244756,0.007282141380299328
20140401,P,10min,600.0,35400.0,51,0.5097097898801207,2069.160913925194,0.041674669300341326,0.508104266608793,0.5083736454890442,0.08966903175992226,0.35984040716785437,0.6554431147719343,0.2145655603619094,36.486273696439085,0.6072534791663183,0.3504032839066642,45.0053312174463,0.009999999744075453
20140401,P,10min,600.0,36600.0,68,0.4556807494613813,1445.0741012824567,0.061689514832924036,0.46097987522440503,0.4600364785766688,0.07660321529666198,0.33639387881036387,0.5888018410181379,0.18398252945126775,6.7909428965572545,0.9317892062103054,20.256759237917468,41.614576440285184,0.0026865059261627117
20140401,P,10min,600.0,37800.0,44,0.5908849517079017,2358.7675710116305,0.030001772974244337,0.5719171477982288,0.5748733140117375,0.0984284590861142,0.4046950553924151,0.7289822210985913,0.21244510782763154,73.68765220974446,0.79386279412327,1.3126596951944718,76.81658591426047,0.009999999486798855
20140401,P,10min,600.0,40800.0,31,0.54710022144983,483.4709022889484,0.023399821682822432,0.5350253076505977,0.536816014398378,0.11003563247173835,0.35056926863767474,0.7133274602804014,0.2482793478731892,4.145972607671702,0.727510964610993,7.256903966004401,17.476494308415823,0.008405880103587973
20140401,P,10min,600.0,41400.0,33,0.4543848884253596,978.2518776946083,0.03000883177059517,0.4643770673061035,0.46278486149641823,0.10318860497449224,0.29702216659853653,0.6372032383054537,0.26082667672262516,-16.181869065957752,0.7097663246642312,1.9215293682361385,-7.3631992449567925,0.009999999636774521
20140401,P,10min,600.0,42600.0,32,0.8631750098346211,0.28224533280586506,0.0072974272789677105,0.7224156226857639,0.7364494810002771,0.1111981900836507,0.5171681309193674,0.8793714715391838,0.3247936781223323,-86.21060108820222,0.901372913666877,8.049675147167427,-60.948729123268905,0.009999994447517608
20140401,P,10min,600.0,44400.0,32,0.6249742532635426,1853.3971193768987,0.02000137179420269,0.5906450371457503,0.595471825701632,0.11081224739456494,0.39992529414733136,0.7647754679118317,0.2473649638861987,53.88316396610748,0.7370151827064925,0.06349551734231235,59.274395771859034,0.0099999996192988
20140401,P,10min,600.0,48000.0,52,0.45436075633948453,695.9378732366479,0.04728873821949448,0.46140887601550984,0.4602018384280731,0.08683812673284326,0.32037887959182654,0.6065828750349037,0.34657603032223455,-17.327541158176395,1.0291140096424771,38.467682076645396,-1.7996660868532501,0.0
20140401,P,10min,600.0,48600.0,36,0.7036818170467872,7.572838506017979,0.017779091763318416,0.6453318427297146,0.6530886258826561,0.1083557845827539,0.45407544354630053,0.8099221537878605,0.26420905385407717,-42.14474948887717,0.8674347688474431,2.428661830859191,-22.89741622441303,0.009999999084487307
20140401,P,30min,1800.0,0.0,371,0.4519751214389427,159.08153486721912,0.11295405103998558,0.45330923284551716,0.4530505497926423,0.03695455297298814,0.39293713471302905,0.5145652184846229,0.21238680798298176,-189.34881850392776,0.9303176951342501,6.613293011476737,134.508558178108,0.005544372705460023
20140401,P,30min,1800.0,1800.0,387,0.44419545137911887,1423.238897288189,0.11949797369327254,0.4454772970243217,0.4452263343544699,0.03364546627204939,0.3905424144678956,0.5012694660993795,0.10090839318024082,162.6491216409816,0.8295333448810651,1.589502066480099,360.5411574584882,0.00999999935901083
20140401,P,30min,1800.0,3600.0,680,0.5600776636986321,1731.5687969226715,0.16619278451467975,0.559084661750797,0.5592796662478126,0.028478419666001484,0.5118955418429975,0.6056078921909914,0.06970784154190988,1198.796617331059,0.8171464452871553,1.011933466140429,1348.4335536696417,0.009999999424788443
20140401,P,30min,1800.0,5400.0,569,0.5525299510854269,1163.701879406776,0.141450359433858,0.5514959919634501,0.551698286875836,0.031112561205549467,0.4999571768784493,0.6023438986516265,0.10094422799222874,831.4737418033595,0.8690621041157102,4.710565621479185,1071.7644481991688,0.00792766898789766
20140401,P,30min,1800.0,7200.0,615,0.5696999928929302,1731.4028833437537,0.1470191749620406,0.5684032969305645,0.5686574142430291,0.030136044476254203,0.5183854057013242,0.617553343870826,0.07172849900803069,1148.3959711951968,0.8634154695787692,1.3997256679405334,1348.387445350505,0.009999999188523071
20140401,P,30min,1800.0,9000.0,313,0.5499265731852305,1385.1975676687564,0.0782627624604927,0.5482123700034323,0.5485429881427281,0.0410754648715758,0.4800454228538583,0.6152492419159123,0.10211081543167333,380.83477219819343,0.8438799904633666,11.38937247642527,482.7219917904655,0.006215187163334348
20140401,P,30min,1800.0,10800.0,279,0.5656590140855019,625.657463371933,0.06732286264609089,0.5629525995960364,0.563469290850056,0.04476281007833509,0.48839623979103325,0.6357422735530512,0.16802986123211477,260.0131565777112,0.8386199317704938,5.534573992031181,410.3680989832669,0.00788468522206778
20140401,P,30min,1800.0,12600.0,328,0.5393244845985852,1837.4616911159142,0.08394531553895516,0.5380656085343999,0.5383091888515333,0.03975585373827533,0.4722197613922003,0.6030789795323144,0.08660709439713206,416.39536283587665,0.8004000540073019,2.05830507321256,467.03357502287736,0.009999999448541174
20140401,P,30min,1800.0,14400.0,191,0.5922820200281861,1473.5302256117195,0.043263407981171356,0.5867834814649806,0.5878118362754048,0.0533153054430472,0.49727293453746085,0.6727748463922162,0.12086242029382407,281.06212645895084,0.8775940600621362,18.148141460944625,332.76642134444984,0.004378511904474169
20140401,P,30min,1800.0,16200.0,387,0.5287339910623106,1493.9331361549496,0.10132193079459298,0.5279651561858014,0.5281147791287583,0.03641934476420451,0.4677750457106118,0.5876440482049027,0.08775663115040967,456.72616882549687,0.9032348673650857,14.088132088263935,614.1777082328222,0.0043699260011534945
20140401,P,30min,1800.0,18000.0,266,0.5973792838222437,1678.0650522956907,0.059498397429913925,0.5930820947768775,0.5938998183387185,0.04586488536926831,0.5162090855947351,0.6671587701027214,0.08621976010599347,445.12419903777817,0.8184223617386409,1.365333248903495,499.1704282627895,0.00999999940906982
20140401,P,30min,1800.0,19800.0,244,0.5862636828503471,2105.5612039956864,0.05608422430772681,0.5822231465557939,0.5829902838587949,0.04743542688744519,0.5028436693850246,0.6589789076132927,0.1066996373136833,412.78821462511615,0.7643017239017252,0.886832387213827,437.49240411548095,0.009999999562264708
20140401,P,30min,1800.0,21600.0,352,0.6549818752062547,1630.379651656718,0.06747019673224305,0.6489462372853194,0.650096198670202,0.04182380972316179,0.5781957473754793,0.7157655103468793,0.08009741161399953,853.187817651782,0.8604046802060716,4.502102474153329,930.784997054955,0.008143985976117303
20140401,P,30min,1800.0,23400.0,255,0.5408794521071636,2095.5424578254074,0.06504205473882403,0.5391915935777936,0.5395148152541894,0.04508521851624153,0.4644283214411065,0.6128496757005844,0.13511300667236376,328.7383845253038,0.7637680345283037,1.1938706308929008,372.73801816118174,0.009999999558327182
20140401,P,30min,1800.0,25200.0,270,0.5819318928914862,1497.8616970312044,0.06271020884175556,0.5784594521506289,0.5791220072535186,0.04520150645966982,0.5029369926738194,0.6517163687242545,0.11566679088816093,410.46289758041496,0.8059998313924596,0.7063964353749064,515.6109660730494,0.009999999467546
20140401,P,30min,1800.0,27000.0,616,0.5245130725281839,2469.9680181550357,0.16272218446566306,0.5241011288612094,0.52418213293912,0.028905205133979577,0.4764020258469788,0.5715236178051176,0.0637831400735891,963.1191105463258,0.8299613940191453,0.7871466889678365,1142.7366029815573,0.009999999385730329
20140401,P,30min,1800.0,28800.0,1117,0.6065990032991694,1730.2229004180842,0.24412717412496476,0.6053927381558394,0.6056308135361792,0.023207635290342643,0.5668086261905412,0.6431641379996411,0.054129967696986164,2746.3395936176703,0.9335566131521869,4.938302055656372,3192.1816251297414,0.006180711863224424
20140401,P,30min,1800.0,30600.0,383,0.6284644585527538,1541.755173135946,0.07905470477198934,0.6241224226845118,0.6249562796134148,0.03959176968501304,0.5575661263523279,0.6878287715949752,0.09183983967543853,839.4137361682316,0.8585496036571028,8.204327662068737,914.0895917252421,0.006806837943731465
20140401,P,30min,1800.0,32400.0,369,0.5548454247256137,2283.620370280517,0.09125667647754157,0.5532301335167136,0.5535433290858043,0.03802707402466865,0.49011548460180987,0.6152745357375478,0.07768177107568693,604.2649818671957,0.876720123303354,4.719418471135846,755.6264267076773,0.007686785156755367
20140401,P,30min,1800.0,34200.0,252,0.5829981669965278,1889.5277540279867,0.05838025292466031,0.5792632409081191,0.5799740764275083,0.04655846316974541,0.5014232173759571,0.6546723181824667,0.0925319618319855,423.4048862880002,0.8039963767613956,1.3079230141356202,485.02329953413835,0.00999999945763145
20140401,P,30min,1800.0,36000.0,120,0.44987885535961,1570.4101544605617,0.03667474413453777,0.45342012479204863,0.4527573006077321,0.058977438050688454,0.3574425517670367,0.551667217594527,0.13938488631936718,-20.43633684241928,0.7382699895305426,6.9975973043546125,20.320673304361875,0.008584467928876915
20140401,P,30min,1800.0,37800.0,92,0.5548648962536252,2084.096494248592,0.022751397891237077,0.5489765304180956,0.5500241664702074,0.07203049189859016,0.42853396262699334,0.6658271518490687,0.175752361166065,99.52539969841331,0.7708495737608851,1.582671471644596,119.18388503546053,0.009955329066951867
20140401,P,30min,1800.0,39600.0,52,0.5385433321750566,1671.9004877307707,0.013330970408226367,0.5320055295803883,0.5330904062344403,0.09036452138972019,0.381210457685292,0.6790750528308814,0.20829427046807472,22.026098870135854,0.7124713146073479,8.64060638676058,35.89128345596956,0.008251768633090278
20140401,P,30min,1800.0,41400.0,77,0.7767323158703481,0.6715777068198503,0.009546835207844103,0.721006645298073,0.7290517368675795,0.08504592009426296,0.5681439737614128,0.8462323165555634,0.19129807985193614,-198.05855942448034,0.8158322970951299,4.838314967020889,-92.06159390378106,0.00955834984990643
20140401,P,30min,1800.0,43200.0,46,0.6086823788115475,1933.8772545265624,0.010000339062880826,0.5861826829096746,0.589677628041185,0.09738679301076704,0.4198066545114386,0.7405507180192772,0.20775523775338714,55.641206815613096,0.7998027490014299,8.361926785645357,67.09618196904394,0.0075165446180816605
20140401,P,30min,1800.0,46800.0,89,0.3933071211218222,1105.846582264767,0.029997567203197312,0.4024546497657055,0.40075967614717206,0.06415062924343916,0.2997690203844199,0.510947356650529,0.1843311186548844,-89.42930152404466,0.9058787364631953,27.890076070493716,-43.17842512093842,0.002718606326061346
20140401,P,1h,3600.0,0.0,758,0.3956180001715967,1030.9363387544793,0.1272559848279141,0.39683715042170387,0.39659629059831264,0.02361590463495709,0.3583985564797974,0.43609798019742535,0.14642229971954515,-80.54748809665239,0.8890532417493895,5.402261000793614,479.50853354841604,0.007373869252639459
20140401,P,1h,3600.0,3600.0,1249,0.5536227666305631,1516.6065052117635,0.15486806660160757,0.5531411539032927,0.5532365318228389,0.02104434796189906,0.5183574037285668,0.5875993556524262,0.05625866309805881,2023.7180871923986,0.8626827348654935,5.352707559391883,2417.433378171229,0.007743593637733226
