day,proc,start,Delta,N,n_exp,beta_exp,n_soe,m_soe,n_bayes,n_sd,gamma_min,ar1_th,rho1_emp,rho2_emp,rho3_emp,rho4_emp,rho5_emp,rho6_emp,rho1_th,rho2_th,rho3_th,rho4_th,rho5_th,rho6_th,rho1_ret,rho2_ret,rho3_ret,rho4_ret,rho5_ret,rho6_ret
20140401,Tr,0.0,10.0,1689,0.2687143726842681,1111.1622061098121,0.8818771344869856,23.058243653132408,0.2696606833072446,0.012699618902137647,0.003744127916828336,0.9632509789587804,0.4406537814722727,0.27619639198365725,0.1703275972960044,0.17345739006687416,0.10690122502663242,0.08464603844350678,0.31817089231622114,0.22388111630546942,0.18392898888618822,0.16110970183170298,0.14705623047447042,0.13753308957857469,,,,,,
20140401,Tr,3600.0,10.0,3006,0.28856003431674354,1197.3470978488783,0.8391576613128288,11.70396867392725,0.2890635844724391,0.009893653144093769,0.006464297142618471,0.9374020829682449,0.2778872415792278,0.1612071421150875,0.09892400778822985,0.012691396418888806,-0.0063995690334083,0.048881363543443516,0.292517373566326,0.16933257583982533,0.11885829623274363,0.09025951178501918,0.07336987164724504,0.06280605663835341,,,,,,
20140401,Tr,7200.0,10.0,2522,0.3265665504092295,1318.4366641716479,0.8701697683870195,18.811297188134514,0.32708459793515365,0.011465552164002153,0.00449410647272924,0.9560538254656968,0.21065493791084017,0.11713846512013605,0.10844676227122696,0.123858262996417,0.06150693468051839,0.05406006182905259,0.24823288281204464,0.15690687051195357,0.1264186575211575,0.10989515466679742,0.09996034362107196,0.09319052533878011,,,,,,
20140401,Tr,10800.0,10.0,1845,0.46289689140075396,90.84035959646177,0.7104419762334849,4.410725765452427,0.4631121725236601,0.016931317746194337,0.009133959059656884,0.9127077113095955,0.09378368485672947,0.0404520904065528,0.07959065153357966,-0.004043623870926835,0.029918637561029034,0.006221070652455861,0.08374835073597542,0.02354529703772862,0.013995460375376604,0.009795532869598483,0.007752854232957762,0.006602115679477965,,,,,,
20140401,Tr,14400.0,10.0,1527,0.3767676395887071,1076.8076085151915,0.7868941553448936,12.848658943278082,0.37741959352636534,0.015765472258866407,0.006944339233840964,0.9329129419099672,0.2037283157324296,0.039837137726077464,0.07138357994357204,0.08865604949891219,0.09158225847220446,0.02690408188197262,0.17527838702027643,0.09792982634129821,0.06716919416399307,0.05130524228646838,0.042530575808277064,0.03717274511176738,,,,,,
20140401,Tr,18000.0,10.0,1696,0.3841222398950375,981.4416364988149,0.9077206512525047,22.93729547916624,0.38468544108930736,0.015164082420087556,0.0030986865129990983,0.9694883070952849,0.13258054493580523,0.05987488196223802,0.15082746494288415,-0.002802287445133488,0.0611927127153899,0.13822115135870455,0.2675131604551625,0.19755488897100118,0.17257674550551952,0.15875370077008474,0.1500442154061989,0.14371928166356396,,,,,,
20140401,Tr,21600.0,10.0,1761,0.3437169646708086,947.5031062259985,0.6798510954160485,3.1316143436752286,0.3444087478651692,0.01413534078186044,0.009569310191918744,0.908742864718594,0.045351683753507004,0.08733598681488194,0.006755211996104231,0.0004441297224762057,0.08144836258858099,0.04743380687801039,0.09418446610372964,0.037022801940629665,0.01828434505196528,0.009957708162154178,0.006162975589514059,0.004348978963611424,,,,,,
20140401,Tr,25200.0,10.0,2545,0.2841011765311221,1006.123371397085,0.736820373869871,11.683265487641433,0.28471072260955366,0.010722638036293404,0.007759236476540374,0.9253415514940333,0.14689859605977643,0.06314086699355749,0.06450937105834405,0.1072237896225261,0.09857142264998714,0.03126094254863471,0.17772967641720905,0.09221196834980759,0.058743064999435164,0.04163452486747292,0.0324364794051196,0.02709948302449494,,,,,,
20140401,Tr,28800.0,10.0,3813,0.2933968118015107,1097.6620081565757,0.9322020575337784,20.209087210236294,0.29379350383140757,0.008922225312065131,0.0026802217174325955,0.9735537747003372,0.4579151488957609,0.27637112747060755,0.2658538010203229,0.25049000665839005,0.2083269099333989,0.18024539143422658,0.3709060030382076,0.2749084475683504,0.23945998397588933,0.21922705937530093,0.20656160295189804,0.19770530284985408,,,,,,
20140401,Tr,32400.0,10.0,2248,0.2536226381655727,791.6086154381712,0.818020902470338,13.797130668305732,0.2544018556777042,0.010952128736062015,0.006448603104486889,0.9375492107534356,0.333183042390906,0.11021067891612425,-0.016710945837824696,0.04349200815502564,0.07359213829883388,0.05889216585922295,0.28994446279086755,0.1822132137886053,0.12878906792357359,0.0976430647919112,0.07884965680467743,0.06694859393842634,,,,,,
20140401,Tr,36000.0,10.0,1087,0.3904797824601487,21.8935156849335,0.9157139369022107,44.94683836719837,0.39154966386383677,0.021478036614050393,0.0017032251862082815,0.9831119769317042,0.4380094529653929,0.22126008681365533,0.12471093884325704,0.1693733474383327,0.26700158164127596,0.18482496470329238,0.2911360449020713,0.2537275628045987,0.24282081757914775,0.2360660305060519,0.2310151327057765,0.22668664243217024,,,,,,
20140401,Tr,39600.0,10.0,160,0.2247783376058393,865.9518131869686,0.3661490519925562,0.38551046660511384,0.2355821965428299,0.03786404117557555,0.009999999841495152,0.9048374194701707,-0.02926263943213095,-0.0021367521367521253,0.00021729682746631212,-0.0974938432565551,-0.017564826886860802,-0.0670360712733594,0.021278612597216827,6.841486010743929e-06,-1.6646522747520656e-07,-3.0388181703690164e-07,3.2679057156745827e-07,-7.655956173648105e-08,,,,,,
20140401,Tr,43200.0,10.0,90,0.23937100595156438,12.82982995816952,0.5918553293668612,26.65324572921612,0.2584966879095823,0.05348609880754909,0.007403606681705102,0.9286382002132129,0.20721024258760107,0.05188679245283019,-0.04009433962264151,-0.03234501347708895,-0.04211590296495957,-0.04784366576819407,0.16451047824631754,0.0940026114962301,0.06186002221438588,0.045317994932857535,0.03630149016231202,0.030953380512578746,,,,,,
20140402,P,0.0,10.0,603,0.44837133230187864,974.9168568586681,0.8919674411200124,9.040447494745248,0.44915806957419546,0.027422733562522943,0.005915401622797063,0.9425615881968307,0.12881534908555772,0.17469059164174178,0.07395554330414701,0.1111486853129246,0.035244444540912225,0.042397518655663546,0.27770900866972137,0.1651016262477363,0.1197580308819281,0.0944037125871585,0.07945562240145466,0.06998006425478716,-0.056683907342926845,-0.008372245445169494,0.026772452910128697,0.0041919657553524635,-0.06055681864519215,-0.03480174962778639
20140402,P,3600.0,10.0,806,0.5728157869090581,1926.4451248593075,0.8202634386024589,1.0771768897074125,0.5717744718848745,0.026414584500512178,0.009999999411719473,0.9048374233589419,0.1374507263976741,-0.005293535027492059,0.05281100292078128,0.033425430500613154,0.008489249682266477,-0.027086810605956104,0.18511259546415396,0.08169171498622897,0.04113770848666273,0.0207185824300203,0.01043523706724503,0.005255432009681746,-0.12513585695918986,-0.015451243919572692,0.006078770527655179,-0.10999111959388708,-0.04563634074250797,-0.015756093681657313
20140402,P,7200.0,10.0,1305,0.6112710531428991,1425.0076043241397,0.8785894541329353,4.214067969414932,0.6101777014050314,0.021582031742606818,0.008061949205386392,0.9225446602410526,0.4000159583728263,0.24334584211849816,0.21294352992759089,0.14138473541340246,0.08777024456609346,0.014354475759392872,0.2441167597705863,0.1400845447317679,0.08892156081649892,0.06023296017635018,0.043777485220074706,0.03400961007901081,-0.01103650689039077,0.04022695477416761,0.06813923552630256,0.007630617811491468,-0.11332572573693658,-0.05436899546703081
20140402,P,10800.0,10.0,806,0.5394947864786164,1550.62002690524,0.7949652789886527,0.877908564972886,0.5389669436966675,0.025735767421529866,0.009999999493123855,0.9048374226223646,0.09922458693356273,0.028890036364472356,2.4242651251255024e-05,0.005679033044720454,0.02477979963371946,-0.05024840170920352,0.14184901695380991,0.05317173867562544,0.02467578330631739,0.011454719754002788,0.005317859447992028,0.0024684502391057604,-0.1575693696926205,0.12337041023800976,0.021506099748833846,-0.0367629470159072,0.03588835067575645,0.019061715105848552
20140402,P,14400.0,10.0,574,0.5686651805378758,1646.478480170421,0.8840520166263595,13.20561554627473,0.5673064941161935,0.031088322675786182,0.005030950639633581,0.9509350584658834,0.14293839529253044,0.07161827512460323,-0.022004574422388644,-0.0025540704279859053,0.11238705273768552,-0.017908264867589865,0.164033022592214,0.1025827212647132,0.08470611998239619,0.07513340469011726,0.06916135696383659,0.06480252147661573,0.016084825584579198,0.012007457522489608,-8.998312349712898e-05,-0.012187423769483872,-0.016175182082032738,-0.04034753647863553
20140402,P,18000.0,10.0,500,0.5819223249776463,1522.9392040667242,0.8359929415974473,1.8291012097202881,0.5800088248697444,0.03362719273718046,0.009999999320157547,0.9048374241874285,0.17634160756501185,0.12295677136102671,0.06580293819655525,0.0832539682539683,-0.00672661263086794,0.008277608915906816,0.28202908958370154,0.16129701686157505,0.09568742039921556,0.05676618354252279,0.03367701038266277,0.0199785333085067,-0.17902381209892562,-0.08403724132958396,0.02181889465714903,-0.08772892782464485,0.025427662412574766,-0.04019576032879083
20140402,P,21600.0,10.0,1955,0.5734731139430095,1392.6513691656635,0.9357516861561849,8.554693349250174,0.5730294906801225,0.01717013409015251,0.004571138000653262,0.9553176461776447,0.43043769225950707,0.5738948476146528,0.31346863182866785,0.3446955960622721,0.2093271613649981,0.22634777229207828,0.3155135374416832,0.2100842069604703,0.16452415683466642,0.13827812287029234,0.12222630597822423,0.11160525911028965,0.049163223015935384,0.016822623610742108,-0.05997256513208528,-0.05863544534210121,-0.009917516613302037,-0.01935726696577471
20140402,P,25200.0,10.0,1026,0.5491861207579795,1910.6004598947948,0.8469928878683024,4.549872211183953,0.5486564914712595,0.023059813879490795,0.008192020868984875,0.9213454711257262,0.056450421051587506,-0.036515438558208255,-0.026608823733621622,0.002465805056586574,0.10306960989496024,0.08933980698082698,0.15710328785031055,0.06983425084850031,0.0429774200046924,0.029889024870313856,0.023123065517339364,0.01929573409886697,0.00862216019229275,-0.03843307967522904,-0.05637855979795969,-0.013811628396415568,0.07815217270904638,0.04664872229422123
20140402,P,28800.0,10.0,1325,0.6162666483217106,1801.0341262453987,0.9203756356151567,10.851853463648784,0.6151331329372499,0.0214465281816023,0.0044707860455532366,0.9562768073009758,0.09726812926781606,0.14485502839715172,0.15410106388026834,0.050214569506771174,0.033241537493025115,0.03587476830508461,0.18286012427302836,0.11167920368808121,0.09659380301169938,0.0882118428998697,0.0826513996457959,0.07833902228780547,-0.027079053029457924,0.005616400941345742,0.03627961902675781,0.08219677532976512,-0.03624770900221004,-0.0757574743485994
20140402,P,32400.0,10.0,686,0.5937720440266042,1900.301268991911,0.8427868475492639,4.6783599806995015,0.5921195994967752,0.02909932949233274,0.008215631926601845,0.9211279573953439,0.05665915720831065,0.009971500883725023,0.06708034385660261,-0.03134295947866188,-0.02376101284932553,0.014762115193206676,0.16184057399929536,0.0751735621631199,0.04593167435692006,0.031508084708810606,0.024016737971373863,0.019801006425320195,-0.1949760719385589,-0.09413183589981089,-0.031726872756744226,0.0621705067345915,0.03779765350623288,-0.09760912353826559
20140402,P,36000.0,10.0,119,0.504169070158017,1962.091367903016,0.6599580858412405,0.2692581359039473,0.5038443682793896,0.06200835226586057,0.009999999704246577,0.9048374207120472,0.02550991696733901,-0.03758831415196808,0.10171776518279957,-0.05630309713136505,0.008024503884584562,-0.05507372723472253,0.03141447497098569,0.005150529076579095,0.0019541953650048117,0.0007418866406226353,0.00028250535199798074,0.00010698331153434692,0.04197857508212973,-0.12889463665174355,-0.025172432885640597,-0.006875695400207766,-0.02398306782887486,0.010164839510860104
20140402,P,39600.0,10.0,191,0.32916398809638037,2307.497587484018,0.7747013078751501,2.968372670578488,0.335660794328406,0.041251074102173685,0.009999999499685493,0.9048374225629925,0.27779827930607354,0.14123112409793787,-0.00623684371622854,-0.016240018700383944,-0.029516164942396724,-0.004171250341692138,0.3087850446126489,0.1767160506811852,0.10692080218401302,0.06469444537577711,0.0391450256066666,0.023685298736316224,-0.18920913963841185,-0.012760061778867994,-0.11873126192422999,0.034332697374398126,-0.036315526483147065,-0.0245434723357863
20140402,P,43200.0,10.0,86,0.3802274672980129,1805.451555028532,0.732144566787122,9.263252578989587,0.3907505651452232,0.06464378642268614,0.00833062011239731,0.9200693778056532,0.03203457715442426,0.08527430439604383,0.03245117682708122,0.012224242349284075,-0.059837503452768184,0.0535113106501923,0.20882397336979952,0.11283811822218845,0.06892363867868607,0.045423604172873916,0.03251722782235597,0.0251346512288307,-0.07437817051219113,-0.07438226149566354,0.04318851251840946,-0.01572574046800851,0.013234331533300616,0.042685321551300955
20140402,Tr,0.0,10.0,2191,0.375956399208865,105.91040783048975,0.8598997489786186,13.9357398757617,0.3765176129745177,0.014530869541861828,0.005613704172267009,0.9454095664567739,0.3620831170513339,0.3256375521353921,0.1995595378152173,0.2685343328999691,0.21306400542427562,0.23229128505438962,0.3278663634799525,0.21334791456252325,0.15824895366532213,0.12545955352972657,0.10518513320234263,0.09197928197228107,,,,,,
20140402,Tr,3600.0,10.0,2435,0.28879045538988385,1216.1206603968744,0.7685063467302979,2.295499180711622,0.2894130003946984,0.011010715033440635,0.009999999528116064,0.904837422305742,0.24102717044124386,0.04089695736840995,-0.048828587506769536,0.037209953237658834,0.03389373014268228,0.01613969245443955,0.26167196561234773,0.13121253204376795,0.07326349538817496,0.040914616914858655,0.022849368564861205,0.012760347252549839,,,,,,
20140402,Tr,7200.0,10.0,3535,0.33639204521453464,922.365562891965,0.9132031095584476,16.35915218526835,0.33675663278683243,0.00996717201720379,0.003757607549326591,0.9631211450175465,0.6765015400366446,0.5157464283327962,0.44055870969853345,0.29115028607937454,0.20660820862975254,0.18736687067373944,0.3527390162197881,0.24668884439746636,0.20165901588778995,0.17538605597012527,0.15903736144099784,0.14798884230863815,,,,,,
20140402,Tr,10800.0,10.0,2317,0.3962942280508465,115.2577828110866,0.7301190467595099,3.7417738529882465,0.39673959900186273,0.01429439942993447,0.00942963589763092,0.9100130317436985,0.13590889457069083,0.04758453188376006,0.0040859845979536215,0.12240237621740924,0.0487391220212853,-0.05079353641244144,0.1689669035640342,0.07256769913519515,0.03825258289953496,0.021425938867050572,0.013047822474106201,0.008764940789021965,,,,,,
20140402,Tr,14400.0,10.0,1865,0.3067547437017756,1133.9562300630896,0.7439786076342078,1.9274565797756387,0.30751468551821004,0.012942189764129768,0.009999999584157083,0.9048374217986619,0.30595306824933277,0.06861061052302288,0.04653847358128046,0.0065770590755422935,0.01521747576785494,-0.059520745792969065,0.21171938418307312,0.09365614250253267,0.04834673746115649,0.024965152557771333,0.012891726400925637,0.006656907757447254,,,,,,
20140402,Tr,18000.0,10.0,1277,0.38286027931042876,93.50176333540617,0.743371530390318,2.1842653133341843,0.3836532525107258,0.017871758101441506,0.009999999581558451,0.9048374218221753,0.26525108751306037,0.006315329749204096,0.0007664572234648766,0.022619133212504073,-0.05646766254718479,-0.0908806489104759,0.23002758284689234,0.10727797292647141,0.057106831774190236,0.030406602314709683,0.016190250202179318,0.008620454802645087,,,,,,
20140402,Tr,21600.0,10.0,3967,0.3353656355852551,750.0951184112553,0.9501936698171839,19.897263584095878,0.3356975865485377,0.009475825696026757,0.0021105785187337236,0.979115383186633,0.3203745136364819,0.3539074785481137,0.20082432049681928,0.21249514761117524,0.1465873222902623,0.10520951876738158,0.4425190192832505,0.3513297050514,0.3130485884014391,0.29044104145854643,0.27602345630015324,0.265917827601534,,,,,,
20140402,Tr,25200.0,10.0,3768,0.5620714804501017,12.69392871732277,0.8740905059560719,16.62787587508761,0.5617649884814047,0.015414024437388063,0.004708430219957952,0.9540069693143511,0.3475512753697112,0.1131220222584449,0.05919103378685562,0.03342222665764798,0.09657816144210478,0.20121641551068384,0.24377851391779326,0.1339953919274887,0.10934305380916887,0.09633320976124869,0.08840411048237334,0.08280403566066422,,,,,,
20140402,Tr,28800.0,10.0,3673,0.3067386675210044,1222.42817140476,0.8999140177801265,21.8509579169513,0.307125672242053,0.009232808974009155,0.00341503065989331,0.9664262334798992,0.4618286148785531,0.3301389809659771,0.29528255469309067,0.3699852074327628,0.3234192519198754,0.26881423847380714,0.2898687386836714,0.2013702777931507,0.17130651699841695,0.15467778253678846,0.14440036980577034,0.13717534132196824,,,,,,
20140402,Tr,32400.0,10.0,2200,0.2601223740327904,813.1650963477384,0.8875952660679414,18.3615756291722,0.26091158379630897,0.011261775386439705,0.0041899985710675235,0.9589656860480226,0.4221951902375919,0.2938256050820131,0.32071711993512325,0.3957318427124666,0.3489679574439327,0.23058186346916906,0.34513102697432063,0.2365741378599575,0.1888832683775683,0.1609155024250037,0.14354593111645755,0.13192158841826132,,,,,,
20140402,Tr,36000.0,10.0,941,0.6105850592402766,14.354905500359031,0.7877152614824792,11.362161731217988,0.6089850872300973,0.026131735178438684,0.00713617904473328,0.9311249590662225,0.45190537393024993,0.11226209650727507,0.05401681509290926,0.030447264460853305,-0.001812875469818308,0.05697235546741443,0.1511846314696313,0.05897478433806297,0.043642831676348394,0.036080286244596,0.03172274363612243,0.028767868042753178,,,,,,
20140402,Tr,39600.0,10.0,331,0.4800455282624413,9.173975621934845,0.6185898664235836,12.699569824411846,0.4806309182012587,0.03816158571228551,0.008347902601419484,0.9199103806561657,0.008394837821086444,0.07671910707705235,0.003992757467711978,0.46609297461911214,-0.01818034846036725,0.15340230997143656,0.06853342355924237,0.02363257590610212,0.018151076528912898,0.015329430175000405,0.013577936251735851,0.012289700094975766,,,,,,
20140402,Tr,43200.0,10.0,176,0.28470272114059153,372.70143347294965,0.6914732593453945,37.2726197042225,0.29310837005266865,0.040361841296367225,0.005482767375071506,0.9466482662434125,0.07858913680414693,-0.0022714133129513765,-0.03952141576270689,0.04233079538662041,0.01592831035462661,0.007516829820383913,0.11258310555444481,0.0768443004343606,0.0645495858769247,0.057797050006413817,0.05337802621231154,0.0499901935307189,,,,,,
20140403,P,0.0,10.0,789,0.4082704099154613,869.0687934338794,0.8251289529455036,0.8405372190169356,0.4093033482255463,0.023306811861983145,0.0099999994025694,0.9048374234417352,0.14305780703551652,-0.015113826687884553,-0.04451637679636252,-0.031242544460757752,0.01848987002104446,0.0526560209262898,0.18744706386160112,0.05812380041117995,0.026854526248190996,0.012472350350681949,0.005793186855319201,0.002690689012707522,-0.024566226537738545,0.05233798470761239,-0.028023031588215414,-0.08494632989931494,0.05243091401933094,-0.03797483855566615
20140403,P,3600.0,10.0,843,0.5894544213486492,1526.441960500891,0.8556425177715784,3.370868682068498,0.5881764744417165,0.02625084436404132,0.008792865491035643,0.9158262140958902,0.16321707792302168,0.08350053233415929,0.04934702868481767,0.03036852737787005,0.07447417506758926,0.07750211743140031,0.23243889979257273,0.12417411815948419,0.07417724305158153,0.046771360086015616,0.031508939695542845,0.02279445108128181,-0.11649560214053356,-0.038086518729668575,-0.03329621711503063,-0.016668316276369017,-0.0665130880033784,0.023753389947938294
20140403,P,7200.0,10.0,1169,0.556424332926686,1585.4506689264595,0.8404235430904773,1.112020807807196,0.5558824198058921,0.021745763112727665,0.009999999330248692,0.90483742409612,0.12065432905548981,0.15452294663995414,0.1270672236139633,-0.033066023434027425,-0.04877140954176539,-0.06687201977069891,0.21415732044244262,0.09878443733792017,0.0517177729377792,0.027080836713939658,0.014180676855625539,0.007425262252881804,-0.02600282135962352,-0.07851562931795142,-0.07397637119443193,-0.0675000699000137,0.06572088696940204,0.04430025534637571
20140403,P,10800.0,10.0,786,0.536786379215931,1448.0648097225444,0.8882583039574288,7.420202718014368,0.5362856857456451,0.02597784120311543,0.006589591232799744,0.9362283090452835,0.3653483540420063,0.18647926904529447,0.05682282234835134,0.09364871014745224,0.041318596212615355,0.010389244724251226,0.2899541932121667,0.18468648427322762,0.12984797013084237,0.09761214508018087,0.07806067215168074,0.06566808272402141,0.004563917334815211,-0.045488343785557404,-0.019292291815511627,-0.026437511576830476,-0.0312012119287661,-0.01925458442486305
20140403,P,14400.0,10.0,526,0.5683810726139159,1690.8057176783454,0.8033653102626006,1.0561572040013838,0.5669048365976643,0.03246728251028801,0.009999999466137619,0.9048374228665461,0.21793163763287152,0.0071384916386458075,0.04778128796540842,0.016107941408488608,-0.02702134245152186,0.04341474329877624,0.16094154768785585,0.07140868485793912,0.035123922927300474,0.01727736571238833,0.00849933019644036,0.004180597772696928,-0.09584825077827051,-0.04287950122330169,0.028814736014628365,0.010085759287266563,0.05870958048869408,-0.042624302547144804
20140403,P,18000.0,10.0,2339,0.5915865283248442,1518.3370486329159,0.9448022808124386,7.637405978031309,0.5911041237283549,0.015906350956325893,0.00449849406212534,0.9560118786696631,0.5467899911926831,0.4890228979424604,0.39141299835146187,0.29507170390491533,0.30640385054185554,0.23957133930997077,0.3876020447264819,0.2731074213564433,0.21543475405557228,0.17973766585157974,0.15677055376995555,0.14122316449683975,-0.15076479104796536,-0.07067279807771978,-0.01415577534440129,-0.02671524697899361,-0.048694240572846485,0.02195206509936286
